KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
8201,1,水戸市,,0,,,270685,132537,138148,122598
82010010,2,水戸市,青柳町,0,,,1884,912,972,836
82010020,3,水戸市,赤塚,0,,,3868,1891,1977,1888
8201002001,4,水戸市,赤塚一丁目,0,,,2797,1357,1440,1416
8201002002,4,水戸市,赤塚二丁目,0,,,1071,534,537,472
82010030,2,水戸市,圷大野,0,,,147,68,79,50
82010040,2,水戸市,曙町,0,,,579,276,303,320
82010050,2,水戸市,朝日町,0,,,490,232,258,231
82010060,2,水戸市,愛宕町,0,,,560,264,296,275
82010070,2,水戸市,木葉下町,0,,,202,108,94,82
82010080,2,水戸市,飯島町,0,,,580,260,320,189
82010090,2,水戸市,飯富町,0,,,931,455,476,351
82010100,3,水戸市,石川,0,,,4891,2400,2491,2385
8201010001,4,水戸市,石川一丁目,0,,,1641,808,833,850
8201010002,4,水戸市,石川二丁目,0,,,955,492,463,542
8201010003,4,水戸市,石川三丁目,0,,,1105,535,570,556
8201010004,4,水戸市,石川四丁目,0,,,1190,565,625,437
82010110,2,水戸市,石川町,0,,,65,33,32,26
82010120,3,水戸市,泉町,0,,,590,324,266,372
8201012001,4,水戸市,泉町一丁目,0,,,103,53,50,68
8201012002,4,水戸市,泉町二丁目,0,,,168,109,59,84
8201012003,4,水戸市,泉町三丁目,0,,,319,162,157,220
82010130,2,水戸市,岩根町,0,,,360,181,179,148
82010140,2,水戸市,大塚町,0,,,4283,2003,2280,1707
82010150,3,水戸市,大町,0,,,1135,563,572,537
8201015001,4,水戸市,大町一丁目,0,,,49,31,18,38
8201015002,4,水戸市,大町二丁目,0,,,378,180,198,156
8201015003,4,水戸市,大町三丁目,0,,,708,352,356,343
82010160,2,水戸市,加倉井町,0,,,954,460,494,359
82010170,2,水戸市,笠原町,0,,,12186,6004,6182,5319
82010180,2,水戸市,金谷町,0,,,176,82,94,56
82010190,3,水戸市,金町,0,,,1146,567,579,522
8201019001,4,水戸市,金町一丁目,0,,,134,71,63,80
8201019002,4,水戸市,金町二丁目,0,,,768,373,395,322
8201019003,4,水戸市,金町三丁目,0,,,244,123,121,120
82010200,2,水戸市,上河内町,0,,,196,99,97,73
82010210,2,水戸市,上国井町,0,,,728,367,361,259
82010220,3,水戸市,上水戸,0,,,2418,1184,1234,1241
8201022001,4,水戸市,上水戸一丁目,0,,,512,248,264,275
8201022002,4,水戸市,上水戸二丁目,0,,,577,289,288,318
8201022003,4,水戸市,上水戸三丁目,0,,,626,299,327,311
8201022004,4,水戸市,上水戸四丁目,0,,,703,348,355,337
82010230,2,水戸市,萱場町,0,,,304,150,154,119
82010240,2,水戸市,瓦谷,0,,,101,46,55,54
82010250,3,水戸市,河和田,0,,,7239,3413,3826,3484
8201025001,4,水戸市,河和田一丁目,0,,,2937,1426,1511,1326
8201025002,4,水戸市,河和田二丁目,0,,,1927,921,1006,925
8201025003,4,水戸市,河和田三丁目,0,,,2375,1066,1309,1233
82010260,2,水戸市,河和田町,0,,,4871,2353,2518,1721
82010270,2,水戸市,北見町,0,,,176,88,88,100
82010280,3,水戸市,五軒町,0,,,1273,614,659,657
8201028001,4,水戸市,五軒町一丁目,0,,,189,94,95,84
8201028002,4,水戸市,五軒町二丁目,0,,,705,329,376,347
8201028003,4,水戸市,五軒町三丁目,0,,,379,191,188,226
82010290,2,水戸市,小吹町,0,,,2314,1054,1260,766
82010300,2,水戸市,紺屋町,0,,,128,60,68,50
82010310,3,水戸市,栄町,0,,,903,443,460,572
8201031001,4,水戸市,栄町一丁目,0,,,316,170,146,206
8201031002,4,水戸市,栄町二丁目,0,,,587,273,314,366
82010321,3,水戸市,けやき台,0,,,1948,960,988,866
8201032101,4,水戸市,けやき台一丁目,0,,,1125,556,569,482
8201032102,4,水戸市,けやき台二丁目,0,,,731,356,375,331
8201032103,4,水戸市,けやき台三丁目,0,,,92,48,44,53
82010322,2,水戸市,酒門町,0,,,9577,4669,4908,3880
82010330,3,水戸市,柵町,0,,,592,300,292,289
8201033001,4,水戸市,柵町一丁目,0,,,218,121,97,125
8201033002,4,水戸市,柵町二丁目,0,,,262,127,135,113
8201033003,4,水戸市,柵町三丁目,0,,,112,52,60,51
82010340,3,水戸市,桜川,0,,,687,401,286,453
8201034001,4,水戸市,桜川一丁目,0,,,427,231,196,264
8201034002,4,水戸市,桜川二丁目,0,,,260,170,90,189
82010350,3,水戸市,三の丸,0,,,1607,856,751,820
8201035001,4,水戸市,三の丸一丁目,0,,,447,222,225,216
8201035002,4,水戸市,三の丸二丁目,0,,,359,178,181,185
8201035003,4,水戸市,三の丸三丁目,0,,,801,456,345,419
82010360,2,水戸市,渋井町,0,,,509,252,257,214
82010370,2,水戸市,下国井町,0,,,667,333,334,263
82010390,2,水戸市,自由が丘,0,,,533,273,260,267
82010400,3,水戸市,城東,0,,,4159,2039,2120,2091
8201040001,4,水戸市,城東一丁目,0,,,943,446,497,519
8201040002,4,水戸市,城東二丁目,0,,,1110,545,565,536
8201040003,4,水戸市,城東三丁目,0,,,761,380,381,398
8201040004,4,水戸市,城東四丁目,0,,,401,207,194,210
8201040005,4,水戸市,城東五丁目,0,,,944,461,483,428
82010410,3,水戸市,城南,0,,,1559,844,715,955
8201041001,4,水戸市,城南一丁目,0,,,218,123,95,155
8201041002,4,水戸市,城南二丁目,0,,,756,396,360,440
8201041003,4,水戸市,城南三丁目,0,,,585,325,260,360
82010420,3,水戸市,白梅,0,,,1971,1021,950,1133
8201042001,4,水戸市,白梅一丁目,0,,,352,194,158,212
8201042002,4,水戸市,白梅二丁目,0,,,773,392,381,440
8201042003,4,水戸市,白梅三丁目,0,,,472,245,227,282
8201042004,4,水戸市,白梅四丁目,0,,,374,190,184,199
82010430,3,水戸市,新荘,0,,,1692,830,862,843
8201043001,4,水戸市,新荘一丁目,0,,,481,238,243,256
8201043002,4,水戸市,新荘二丁目,0,,,720,353,367,346
8201043003,4,水戸市,新荘三丁目,0,,,491,239,252,241
82010440,3,水戸市,新原,0,,,2355,1158,1197,1149
8201044001,4,水戸市,新原一丁目,0,,,1542,772,770,751
8201044002,4,水戸市,新原二丁目,0,,,813,386,427,398
82010450,2,水戸市,水府町,0,,,379,206,173,175
82010460,3,水戸市,末広町,0,,,1255,598,657,619
8201046001,4,水戸市,末広町一丁目,0,,,431,218,213,207
8201046002,4,水戸市,末広町二丁目,0,,,232,119,113,105
8201046003,4,水戸市,末広町三丁目,0,,,592,261,331,307
82010470,2,水戸市,住吉町,0,,,2970,1480,1490,1226
82010480,3,水戸市,千波町,0,,,18154,9021,9133,8544
8201048001,4,水戸市,千波町,0,,,5895,2864,3031,2812
8201048002,4,水戸市,千波町,0,,,9111,4575,4536,4246
8201048003,4,水戸市,千波町,0,,,3148,1582,1566,1486
82010490,3,水戸市,大工町,0,,,842,400,442,465
8201049001,4,水戸市,大工町一丁目,0,,,214,92,122,124
8201049002,4,水戸市,大工町二丁目,0,,,237,110,127,143
8201049003,4,水戸市,大工町三丁目,0,,,391,198,193,198
82010500,2,水戸市,田野町,0,,,310,148,162,139
82010510,2,水戸市,田谷町,0,,,814,388,426,318
82010520,3,水戸市,ちとせ,0,,,127,66,61,49
8201052001,4,水戸市,ちとせ一丁目,0,,,61,30,31,28
8201052002,4,水戸市,ちとせ二丁目,0,,,66,36,30,21
82010530,3,水戸市,中央,0,,,795,445,350,568
8201053001,4,水戸市,中央一丁目,0,,,506,297,209,349
8201053002,4,水戸市,中央二丁目,0,,,289,148,141,219
82010540,2,水戸市,天王町,0,,,452,214,238,264
82010550,2,水戸市,東野町,0,,,2622,1242,1380,1024
82010560,3,水戸市,常磐町,0,,,794,380,414,421
8201056000,4,水戸市,常磐町,0,,,-,-,-,-
8201056001,4,水戸市,常磐町一丁目,0,,,108,50,58,58
8201056002,4,水戸市,常磐町二丁目,0,,,686,330,356,363
82010580,2,水戸市,中大野,0,,,204,98,106,80
82010590,2,水戸市,中河内町,0,,,414,213,201,177
82010600,2,水戸市,中丸町,0,,,2008,967,1041,837
82010610,2,水戸市,成沢町,0,,,525,252,273,202
82010620,2,水戸市,西大野,0,,,145,69,76,54
82010630,3,水戸市,西原,0,,,2442,1169,1273,1229
8201063001,4,水戸市,西原一丁目,0,,,978,453,525,490
8201063002,4,水戸市,西原二丁目,0,,,881,432,449,432
8201063003,4,水戸市,西原三丁目,0,,,583,284,299,307
82010640,3,水戸市,根本,0,,,571,281,290,266
8201064001,4,水戸市,根本一丁目,0,,,224,115,109,117
8201064002,4,水戸市,根本二丁目,0,,,225,112,113,101
8201064003,4,水戸市,根本三丁目,0,,,84,40,44,32
8201064004,4,水戸市,根本四丁目,0,,,38,14,24,16
82010650,3,水戸市,梅香,0,,,937,490,447,521
8201065001,4,水戸市,梅香一丁目,0,,,502,249,253,296
8201065002,4,水戸市,梅香二丁目,0,,,435,241,194,225
82010660,3,水戸市,袴塚,0,,,1856,960,896,1218
8201066001,4,水戸市,袴塚一丁目,0,,,656,366,290,399
8201066002,4,水戸市,袴塚二丁目,0,,,454,205,249,315
8201066003,4,水戸市,袴塚三丁目,0,,,746,389,357,504
82010670,2,水戸市,八幡町,0,,,759,346,413,389
82010680,3,水戸市,浜田,0,,,1045,513,532,468
8201068001,4,水戸市,浜田一丁目,0,,,646,304,342,267
8201068002,4,水戸市,浜田二丁目,0,,,399,209,190,201
82010690,2,水戸市,浜田町,0,,,716,341,375,331
82010700,2,水戸市,東赤塚,0,,,1504,737,767,793
82010710,2,水戸市,東大野,0,,,259,122,137,103
82010720,2,水戸市,東桜川,0,,,191,95,96,105
82010730,3,水戸市,東台,0,,,621,287,334,314
8201073001,4,水戸市,東台一丁目,0,,,341,154,187,162
8201073002,4,水戸市,東台二丁目,0,,,280,133,147,152
82010740,3,水戸市,東原,0,,,1521,685,836,753
8201074001,4,水戸市,東原一丁目,0,,,395,182,213,233
8201074002,4,水戸市,東原二丁目,0,,,625,274,351,307
8201074003,4,水戸市,東原三丁目,0,,,501,229,272,213
82010750,2,水戸市,備前町,0,,,844,411,433,463
82010760,3,水戸市,姫子,0,,,5272,2624,2648,2595
8201076001,4,水戸市,姫子一丁目,0,,,2464,1236,1228,1207
8201076002,4,水戸市,姫子二丁目,0,,,2808,1388,1420,1388
82010770,2,水戸市,開江町,0,,,1968,947,1021,669
82010780,2,水戸市,平須町,0,,,10103,4922,5181,4222
82010791,3,水戸市,藤が原,0,,,1073,523,550,392
8201079101,4,水戸市,藤が原一丁目,0,,,-,-,-,-
8201079102,4,水戸市,藤が原二丁目,0,,,217,96,121,97
8201079103,4,水戸市,藤が原三丁目,0,,,856,427,429,295
82010792,2,水戸市,藤井町,0,,,553,233,320,172
82010800,2,水戸市,藤柄町,0,,,71,33,38,40
82010810,3,水戸市,双葉台,0,,,5636,2622,3014,2413
8201081001,4,水戸市,双葉台一丁目,0,,,1433,652,781,646
8201081002,4,水戸市,双葉台二丁目,0,,,1055,481,574,461
8201081003,4,水戸市,双葉台三丁目,0,,,591,254,337,264
8201081004,4,水戸市,双葉台四丁目,0,,,1176,590,586,458
8201081005,4,水戸市,双葉台五丁目,0,,,1381,645,736,584
82010820,3,水戸市,文京,0,,,1035,626,409,791
8201082001,4,水戸市,文京一丁目,0,,,581,382,199,438
8201082002,4,水戸市,文京二丁目,0,,,454,244,210,353
82010830,3,水戸市,堀町,0,,,12790,6317,6473,6069
8201083001,4,水戸市,堀町,0,,,7174,3574,3600,3233
8201083002,4,水戸市,堀町,0,,,5616,2743,2873,2836
82010840,3,水戸市,本町,0,,,1569,765,804,783
8201084001,4,水戸市,本町一丁目,0,,,298,142,156,147
8201084002,4,水戸市,本町二丁目,0,,,551,270,281,264
8201084003,4,水戸市,本町三丁目,0,,,720,353,367,372
82010850,2,水戸市,全隈町,0,,,403,182,221,120
82010860,3,水戸市,松が丘,0,,,1015,481,534,557
8201086001,4,水戸市,松が丘一丁目,0,,,713,333,380,382
8201086002,4,水戸市,松が丘二丁目,0,,,302,148,154,175
82010870,2,水戸市,松本町,0,,,558,283,275,303
82010880,3,水戸市,見川,0,,,10346,4908,5438,4815
8201088001,4,水戸市,見川一丁目,0,,,929,456,473,502
8201088002,4,水戸市,見川二丁目,0,,,2914,1382,1532,1300
8201088003,4,水戸市,見川三丁目,0,,,2452,1187,1265,1185
8201088004,4,水戸市,見川四丁目,0,,,945,449,496,385
8201088005,4,水戸市,見川五丁目,0,,,3106,1434,1672,1443
82010890,2,水戸市,見川町,0,,,6465,3095,3370,2744
82010900,3,水戸市,緑町,0,,,919,449,470,428
8201090001,4,水戸市,緑町一丁目,0,,,372,180,192,190
8201090002,4,水戸市,緑町二丁目,0,,,28,14,14,12
8201090003,4,水戸市,緑町三丁目,0,,,519,255,264,226
82010910,3,水戸市,南町,0,,,1564,758,806,823
8201091001,4,水戸市,南町一丁目,0,,,308,150,158,188
8201091002,4,水戸市,南町二丁目,0,,,638,309,329,293
8201091003,4,水戸市,南町三丁目,0,,,618,299,319,342
82010920,2,水戸市,宮内町,0,,,82,44,38,35
82010930,3,水戸市,宮町,0,,,1488,768,720,736
8201093001,4,水戸市,宮町一丁目,0,,,720,370,350,314
8201093002,4,水戸市,宮町二丁目,0,,,645,336,309,364
8201093003,4,水戸市,宮町三丁目,0,,,123,62,61,58
82010940,3,水戸市,見和,0,,,10001,4668,5333,4725
8201094001,4,水戸市,見和一丁目,0,,,2584,1165,1419,1298
8201094002,4,水戸市,見和二丁目,0,,,3464,1583,1881,1583
8201094003,4,水戸市,見和三丁目,0,,,3953,1920,2033,1844
82010950,2,水戸市,元石川町,0,,,2229,1096,1133,807
82010960,2,水戸市,元台町,0,,,373,193,180,185
82010970,3,水戸市,元山町,0,,,690,333,357,345
8201097001,4,水戸市,元山町一丁目,0,,,417,195,222,203
8201097002,4,水戸市,元山町二丁目,0,,,273,138,135,142
82010980,3,水戸市,元吉田町,0,,,19420,9623,9797,9053
8201098001,4,水戸市,元吉田町,0,,,7942,4001,3941,3937
8201098002,4,水戸市,元吉田町,0,,,7505,3657,3848,3305
8201098003,4,水戸市,元吉田町,0,,,3973,1965,2008,1811
82010990,2,水戸市,谷田町,0,,,556,261,295,237
82011000,2,水戸市,谷津町,0,,,208,104,104,82
82011010,2,水戸市,柳河町,0,,,556,249,307,224
82011020,3,水戸市,柳町,0,,,783,395,388,386
8201102001,4,水戸市,柳町一丁目,0,,,370,197,173,185
8201102002,4,水戸市,柳町二丁目,0,,,413,198,215,201
82011030,2,水戸市,吉沢町,0,,,4474,2279,2195,2124
82011040,2,水戸市,吉田,0,,,68,28,40,34
82011050,2,水戸市,吉沼町,0,,,1031,489,542,378
82011060,2,水戸市,米沢町,0,,,1451,738,713,586
82011070,3,水戸市,若宮,0,,,1659,741,918,903
8201107001,4,水戸市,若宮一丁目,0,,,1166,501,665,684
8201107002,4,水戸市,若宮二丁目,0,,,493,240,253,219
82011080,2,水戸市,若宮町,0,,,50,22,28,21
82011090,2,水戸市,渡里町,0,,,5908,3055,2853,3263
82011100,2,水戸市,秋成町,0,,,162,84,78,44
82011110,2,水戸市,大串町,0,,,1436,686,750,455
82011120,2,水戸市,大場町,0,,,1127,547,580,416
82011130,2,水戸市,川又町,0,,,352,175,177,132
82011140,2,水戸市,栗崎町,0,,,1033,498,535,399
82011150,2,水戸市,小泉町,0,,,373,193,180,130
82011160,2,水戸市,塩崎町,0,,,654,301,353,207
82011170,2,水戸市,島田町,0,,,458,221,237,146
82011180,2,水戸市,下入野町,0,,,483,248,235,155
82011190,2,水戸市,下大野町,0,,,782,413,369,236
82011201,3,水戸市,東前,0,,,2171,1041,1130,887
8201120101,4,水戸市,東前一丁目,0,,,669,322,347,264
8201120102,4,水戸市,東前二丁目,0,,,309,140,169,123
8201120103,4,水戸市,東前三丁目,0,,,1193,579,614,500
82011202,2,水戸市,東前町,0,,,1593,800,793,666
82011210,2,水戸市,平戸町,0,,,333,174,159,111
82011220,2,水戸市,森戸町,0,,,208,93,115,72
82011230,2,水戸市,百合が丘町,0,,,1960,924,1036,684
82011240,2,水戸市,六反田町,0,,,474,230,244,168
82011250,2,水戸市,根本町,0,,,-,-,-,-
82011260,2,水戸市,鯉淵町,0,,,3767,1872,1895,1307
82011270,2,水戸市,五平町,0,,,373,180,193,139
82011280,2,水戸市,高田町,0,,,174,90,84,64
82011290,2,水戸市,下野町,0,,,224,121,103,80
82011300,2,水戸市,中原町,0,,,615,294,321,221
82011310,2,水戸市,杉崎町,0,,,1385,770,615,345
82011320,2,水戸市,三湯町,0,,,587,284,303,221
82011331,3,水戸市,内原,0,,,564,277,287,250
8201133101,4,水戸市,内原一丁目,0,,,564,277,287,250
8201133102,4,水戸市,内原二丁目,0,,,-,-,-,-
82011332,2,水戸市,内原町,0,,,4321,2109,2212,1855
82011340,2,水戸市,小林町,0,,,797,402,395,252
82011350,2,水戸市,大足町,0,,,786,385,401,292
82011360,2,水戸市,有賀町,0,,,538,257,281,168
82011370,2,水戸市,黒磯町,0,,,102,47,55,39
82011380,2,水戸市,牛伏町,0,,,106,53,53,40
82011390,2,水戸市,田島町,0,,,232,118,114,79
82011400,2,水戸市,筑地町,0,,,290,157,133,103
82011410,2,水戸市,赤尾関町,0,,,204,105,99,71
82011420,2,水戸市,三野輪町,0,,,20,10,10,7
82011430,2,水戸市,小原町,0,,,24,10,14,10
8202,1,日立市,,0,,,174508,87126,87382,77911
82020010,3,日立市,川尻町,0,,,7342,3604,3738,2880
8202001000,4,日立市,川尻町,0,,,311,132,179,73
8202001001,4,日立市,川尻町一丁目,0,,,813,400,413,337
8202001002,4,日立市,川尻町二丁目,0,,,319,163,156,142
8202001003,4,日立市,川尻町三丁目,0,,,853,419,434,332
8202001004,4,日立市,川尻町四丁目,0,,,452,204,248,170
8202001005,4,日立市,川尻町五丁目,0,,,1672,844,828,646
8202001006,4,日立市,川尻町六丁目,0,,,1780,871,909,756
8202001007,4,日立市,川尻町七丁目,0,,,1142,571,571,424
82020020,3,日立市,折笠町,0,,,1304,637,667,497
8202002000,4,日立市,折笠町,0,,,557,271,286,208
8202002001,4,日立市,折笠町一丁目,0,,,747,366,381,289
82020030,2,日立市,砂沢町,0,,,792,382,410,295
82020041,3,日立市,かみあい町,0,,,1849,907,942,744
8202004101,4,日立市,かみあい町一丁目,0,,,373,174,199,143
8202004102,4,日立市,かみあい町二丁目,0,,,604,297,307,247
8202004103,4,日立市,かみあい町三丁目,0,,,872,436,436,354
82020042,3,日立市,田尻町,0,,,9087,4340,4747,3792
8202004200,4,日立市,田尻町,0,,,-,-,-,-
8202004201,4,日立市,田尻町一丁目,0,,,1345,635,710,571
8202004202,4,日立市,田尻町二丁目,0,,,1569,725,844,606
8202004203,4,日立市,田尻町三丁目,0,,,1520,723,797,543
8202004204,4,日立市,田尻町四丁目,0,,,2490,1180,1310,1029
8202004205,4,日立市,田尻町五丁目,0,,,1035,509,526,513
8202004206,4,日立市,田尻町六丁目,0,,,379,193,186,177
8202004207,4,日立市,田尻町七丁目,0,,,749,375,374,353
82020050,3,日立市,小木津町,0,,,5443,2674,2769,2179
8202005000,4,日立市,小木津町,0,,,735,342,393,213
8202005001,4,日立市,小木津町一丁目,0,,,1770,878,892,758
8202005002,4,日立市,小木津町二丁目,0,,,548,276,272,236
8202005003,4,日立市,小木津町三丁目,0,,,1132,559,573,461
8202005004,4,日立市,小木津町四丁目,0,,,1062,524,538,427
8202005005,4,日立市,小木津町五丁目,0,,,196,95,101,84
82020060,3,日立市,日高町,0,,,3759,1893,1866,1634
8202006001,4,日立市,日高町一丁目,0,,,1160,590,570,512
8202006002,4,日立市,日高町二丁目,0,,,580,272,308,237
8202006003,4,日立市,日高町三丁目,0,,,993,481,512,410
8202006004,4,日立市,日高町四丁目,0,,,866,474,392,406
8202006005,4,日立市,日高町五丁目,0,,,160,76,84,69
82020070,2,日立市,入四間町,0,,,211,110,101,100
82020080,2,日立市,中深荻町,0,,,117,61,56,50
82020090,2,日立市,下深荻町,0,,,379,161,218,134
82020100,2,日立市,東河内町,0,,,344,167,177,160
82020110,3,日立市,助川町,0,,,2385,1100,1285,1249
8202011000,4,日立市,助川町,0,,,5,2,3,3
8202011001,4,日立市,助川町一丁目,0,,,327,171,156,196
8202011002,4,日立市,助川町二丁目,0,,,384,191,193,214
8202011003,4,日立市,助川町三丁目,0,,,320,157,163,154
8202011004,4,日立市,助川町四丁目,0,,,870,398,472,427
8202011005,4,日立市,助川町五丁目,0,,,479,181,298,255
82020120,3,日立市,宮田町,0,,,1164,556,608,527
8202012000,4,日立市,宮田町,0,,,7,2,5,4
8202012001,4,日立市,宮田町一丁目,0,,,27,13,14,13
8202012002,4,日立市,宮田町二丁目,0,,,252,120,132,129
8202012003,4,日立市,宮田町三丁目,0,,,281,143,138,135
8202012004,4,日立市,宮田町四丁目,0,,,514,237,277,210
8202012005,4,日立市,宮田町五丁目,0,,,83,41,42,36
82020130,3,日立市,神峰町,0,,,1475,689,786,709
8202013001,4,日立市,神峰町一丁目,0,,,384,169,215,180
8202013002,4,日立市,神峰町二丁目,0,,,299,146,153,149
8202013003,4,日立市,神峰町三丁目,0,,,199,99,100,100
8202013004,4,日立市,神峰町四丁目,0,,,593,275,318,280
82020140,3,日立市,本宮町,0,,,2790,1351,1439,1319
8202014001,4,日立市,本宮町一丁目,0,,,315,151,164,141
8202014002,4,日立市,本宮町二丁目,0,,,507,260,247,237
8202014003,4,日立市,本宮町三丁目,0,,,900,421,479,470
8202014004,4,日立市,本宮町四丁目,0,,,710,345,365,341
8202014005,4,日立市,本宮町五丁目,0,,,358,174,184,130
82020150,3,日立市,若葉町,0,,,912,487,425,474
8202015001,4,日立市,若葉町一丁目,0,,,375,205,170,209
8202015002,4,日立市,若葉町二丁目,0,,,142,70,72,73
8202015003,4,日立市,若葉町三丁目,0,,,395,212,183,192
82020160,3,日立市,平和町,0,,,328,184,144,189
8202016001,4,日立市,平和町一丁目,0,,,254,148,106,157
8202016002,4,日立市,平和町二丁目,0,,,74,36,38,32
82020170,3,日立市,鹿島町,0,,,1463,722,741,699
8202017001,4,日立市,鹿島町一丁目,0,,,872,425,447,401
8202017002,4,日立市,鹿島町二丁目,0,,,511,256,255,256
8202017003,4,日立市,鹿島町三丁目,0,,,80,41,39,42
82020180,3,日立市,弁天町,0,,,1466,783,683,739
8202018001,4,日立市,弁天町一丁目,0,,,439,230,209,228
8202018002,4,日立市,弁天町二丁目,0,,,652,352,300,345
8202018003,4,日立市,弁天町三丁目,0,,,375,201,174,166
82020190,3,日立市,幸町,0,,,551,270,281,289
8202019001,4,日立市,幸町一丁目,0,,,87,35,52,45
8202019002,4,日立市,幸町二丁目,0,,,446,227,219,239
8202019003,4,日立市,幸町三丁目,0,,,18,8,10,5
82020200,3,日立市,旭町,0,,,701,373,328,395
8202020001,4,日立市,旭町一丁目,0,,,145,71,74,87
8202020002,4,日立市,旭町二丁目,0,,,184,102,82,105
8202020003,4,日立市,旭町三丁目,0,,,372,200,172,203
82020210,2,日立市,相賀町,0,,,411,226,185,210
82020220,3,日立市,会瀬町,0,,,3438,1785,1653,1600
8202022001,4,日立市,会瀬町一丁目,0,,,496,247,249,242
8202022002,4,日立市,会瀬町二丁目,0,,,1273,648,625,594
8202022003,4,日立市,会瀬町三丁目,0,,,928,506,422,401
8202022004,4,日立市,会瀬町四丁目,0,,,741,384,357,363
82020230,3,日立市,城南町,0,,,1615,788,827,792
8202023001,4,日立市,城南町一丁目,0,,,398,196,202,188
8202023002,4,日立市,城南町二丁目,0,,,393,192,201,196
8202023003,4,日立市,城南町三丁目,0,,,169,93,76,102
8202023004,4,日立市,城南町四丁目,0,,,48,23,25,22
8202023005,4,日立市,城南町五丁目,0,,,607,284,323,284
82020240,3,日立市,高鈴町,0,,,2991,1499,1492,1256
8202024001,4,日立市,高鈴町一丁目,0,,,747,376,371,286
8202024002,4,日立市,高鈴町二丁目,0,,,370,209,161,197
8202024003,4,日立市,高鈴町三丁目,0,,,646,313,333,240
8202024004,4,日立市,高鈴町四丁目,0,,,417,214,203,192
8202024005,4,日立市,高鈴町五丁目,0,,,811,387,424,341
82020250,3,日立市,白銀町,0,,,479,228,251,229
8202025001,4,日立市,白銀町一丁目,0,,,-,-,-,-
8202025002,4,日立市,白銀町二丁目,0,,,478,227,251,228
8202025003,4,日立市,白銀町三丁目,0,,,1,1,-,1
82020260,3,日立市,東町,0,,,2031,1072,959,1046
8202026001,4,日立市,東町一丁目,0,,,652,328,324,306
8202026002,4,日立市,東町二丁目,0,,,642,331,311,324
8202026003,4,日立市,東町三丁目,0,,,473,269,204,272
8202026004,4,日立市,東町四丁目,0,,,264,144,120,144
82020270,2,日立市,成沢町,0,,,7,3,4,5
82020280,3,日立市,東成沢町,0,,,1827,1043,784,1108
8202028001,4,日立市,東成沢町一丁目,0,,,170,87,83,93
8202028002,4,日立市,東成沢町二丁目,0,,,412,249,163,259
8202028003,4,日立市,東成沢町三丁目,0,,,1245,707,538,756
82020290,3,日立市,中成沢町,0,,,3254,1843,1411,1884
8202029001,4,日立市,中成沢町一丁目,0,,,463,242,221,252
8202029002,4,日立市,中成沢町二丁目,0,,,961,515,446,475
8202029003,4,日立市,中成沢町三丁目,0,,,763,479,284,516
8202029004,4,日立市,中成沢町四丁目,0,,,1067,607,460,641
82020300,3,日立市,西成沢町,0,,,5104,2605,2499,2258
8202030001,4,日立市,西成沢町一丁目,0,,,968,476,492,462
8202030002,4,日立市,西成沢町二丁目,0,,,1480,796,684,613
8202030003,4,日立市,西成沢町三丁目,0,,,726,391,335,324
8202030004,4,日立市,西成沢町四丁目,0,,,1930,942,988,859
82020310,3,日立市,滑川町,0,,,2512,1211,1301,1169
8202031000,4,日立市,滑川町,0,,,2,1,1,1
8202031001,4,日立市,滑川町一丁目,0,,,512,239,273,240
8202031002,4,日立市,滑川町二丁目,0,,,1188,568,620,521
8202031003,4,日立市,滑川町三丁目,0,,,810,403,407,407
82020320,3,日立市,滑川本町,0,,,3523,1721,1802,1575
8202032001,4,日立市,滑川本町一丁目,0,,,903,429,474,395
8202032002,4,日立市,滑川本町二丁目,0,,,776,385,391,349
8202032003,4,日立市,滑川本町三丁目,0,,,772,387,385,326
8202032004,4,日立市,滑川本町四丁目,0,,,962,468,494,458
8202032005,4,日立市,滑川本町五丁目,0,,,110,52,58,47
82020330,3,日立市,東滑川町,0,,,2299,1146,1153,909
8202033001,4,日立市,東滑川町一丁目,0,,,947,508,439,376
8202033002,4,日立市,東滑川町二丁目,0,,,551,268,283,220
8202033003,4,日立市,東滑川町三丁目,0,,,485,240,245,205
8202033004,4,日立市,東滑川町四丁目,0,,,149,59,90,66
8202033005,4,日立市,東滑川町五丁目,0,,,167,71,96,42
82020340,3,日立市,多賀町,0,,,2105,1086,1019,1089
8202034001,4,日立市,多賀町一丁目,0,,,681,371,310,382
8202034002,4,日立市,多賀町二丁目,0,,,394,206,188,197
8202034003,4,日立市,多賀町三丁目,0,,,447,216,231,210
8202034004,4,日立市,多賀町四丁目,0,,,231,119,112,114
8202034005,4,日立市,多賀町五丁目,0,,,352,174,178,186
82020350,3,日立市,桜川町,0,,,1639,818,821,767
8202035001,4,日立市,桜川町一丁目,0,,,198,92,106,82
8202035002,4,日立市,桜川町二丁目,0,,,651,335,316,292
8202035003,4,日立市,桜川町三丁目,0,,,410,203,207,191
8202035004,4,日立市,桜川町四丁目,0,,,380,188,192,202
82020360,3,日立市,末広町,0,,,2774,1413,1361,1238
8202036001,4,日立市,末広町一丁目,0,,,-,-,-,-
8202036002,4,日立市,末広町二丁目,0,,,626,323,303,299
8202036003,4,日立市,末広町三丁目,0,,,946,500,446,425
8202036004,4,日立市,末広町四丁目,0,,,517,258,259,213
